comment_id,text,source,overall,plot,acting,director,music,visual,confidence
c7b0e97604dd,diễn hay mò . còn kịch bàn không bàn,facebook_new,none,negative,positive,none,none,none,0.85
617bf7a4d41c,mình xem phim không vì dàn nv phụ nên bị thất_vọng . chúc_mừng bạn đã lựa phim đúng gu .,facebook_new,none,none,negative,none,none,none,0.88
0426714a7d0a,tại vì ngay từ đầu mình đã đến vì 3 người đó . nên thật_sự tới xem mình đã cười vì 3 người đó + ngọc hoa roài hahaaa .,facebook_new,none,none,positive,none,none,none,0.88
a23c3254ef6e,"bạn thấy không hay thì lên bài mà chê , mình thấy hay .",facebook_new,positive,none,none,none,none,none,0.85
f0cd9ff46484,"mai thấy được mỗi bài nhạc của pmq là hay , phim cũng đủ thứ vô_lý vl .",facebook_new,negative,negative,none,none,positive,none,0.92
7df31ceb901d,xem xong bức_xúc quá nên phải về viết luôn ,facebook_new,negative,none,none,none,none,none,0.88
744e71c6876c,huệ_diệt_phòng_vé khổ nỗi để tiền người khác hốt lại không đành_lòng,facebook_new,negative,none,none,none,none,none,0.85
d199719a9de0,"tui lại thấy hay quá trời , đáng xem . muốn đi coi lại lần nữa",facebook_new,positive,none,none,none,none,none,0.98
8da5a37788f1,cuốn lắm 8 / 10 . nhà tui đi coi ai cũng thích,facebook_new,positive,positive,none,none,none,none,0.92
f6fc0a2216e8,"chúc_mừng bạn đã lựa được phim hợp gu , tiếc là nó không hợp gu mình .",facebook_new,negative,none,none,none,none,none,0.92
249aa839145e,"uh , mỗi người mỗi gu thôi . mình đg bị trầm_cảm_thai kì 2 tuần nay không thấy 1 câi gì vui hết . rất chán_nản . hôm_qua 2 h xem phim là 2 h vui_vẻ nhất trong giai_đoạn này . dù_sao cũng cảm_ơn bộ phim",facebook_new,positive,none,none,none,none,none,0.92
7cb79961ef8c,"thật , gì cũng không tập_trung nên rốt_cuộc phim bị kéo_giãn như lẩu thập_cẩm , không có món chính .",facebook_new,negative,negative,none,none,none,none,0.88
d566942d20f2,TikTok có phim nào hay đâu vui ) mỗi tết đến không bao h cúng tiền ra rạp thấy dân_tình xốn lè nhau trên mxh vì phim điện_ảnh tự_cảm_thấy mình sáng_suốt vl vui ),facebook_new,negative,none,none,none,none,none,0.88
604086b561ad,"phim điện_ảnh gì mà ồn , chợ_búa , nhảm thua cả bản YouTube . rồi ổ giải_thích là phim “ đời ” . rồi có hiểu phim điện_ảnh là gì không vậy ? có nhiều phim cũng đời thật mà nó có nhảm nhỉ , ồn_ào như v đâu . là điện_ảnh dữ chưa ? rồi thêm cú nhà bà nữ nx thì mình chắc_chắn luôn ô này tư_duy làm phim là bằng 0 , toàn nhét đạo_lí rồi xây_dựng nữ quyền 1 cách thái_quá . từ đó cứ nghe TikTok là bt lại cbi có rác phẩm nx @ @ bộ 4 chắc là bộ tệ nhất rồi .",facebook_new,negative,negative,negative,negative,negative,none,0.92
033695f7a4b6,"chung suy_nghĩ nè . cứ làm quá lên , kiểu như tết mà không có phim của nó là thiếu_sót á . coi nhảm",facebook_new,negative,negative,none,none,none,none,0.88
a6f6245030cf,"từng gặp 1 thằng điên tâm_lý y chang thỏ ơi , nên vào phim này tôi thấy tình_tiết rất ok , pháo diễn đúng cái nét tôi khó_chịu mà nói đúng hơn là sợ .",facebook_new,none,positive,positive,none,none,none,0.88
ec9cdb18d0fe,"phim hơi ngắn nên tình_tiết bị nhanh , làm cho đoạn nam 9 với nữ 9 không đủ cao_trào .",facebook_new,negative,negative,none,none,none,none,0.88
0f909926e14b,phim thì ở ngoài như đã nói tôi từng gặp 1 người điên y chang vậy . không có gì là thiếu logic hết .,facebook_new,none,positive,none,none,none,none,0.85
32865e6387b6,"TikTok quá giỏi , làm phim giỏi mà diễn cũng tốt . không quá đẹp để vào vai đó , nhưng đạt được tâm_lý nv .",facebook_new,positive,none,positive,positive,none,none,0.88
9811d5e05bcd,"phim trấn thành ồn đó giờ , cái này cũng ồn luôn . chửi thề cũng có , ồn vãi chưởng vui ) mà năm nay thêm diễn_viên miền bắc chửi nhấn_nhá nghe đã .",facebook_new,negative,none,positive,none,none,none,0.88
3664c0dabe33,vì tết mà ra rạp coi cái gì hơi nặng_nè . với không thích_hợp coi với gia_đình . đầu năm coi máu_me không vui ),facebook_new,negative,none,none,none,none,negative,0.85
6a3bc5bc87cd,"tôi đi xem với bạn đây và cả đám bạn tôi đều khen hay . tôi không chuyên_môn nên 0 nhận_xét được gì nhưng đúng là những câu_chuyện kể trong fim khá giống những th tôi gặp ngoài đời nên tôi thấy đồng_cảm và hay vaii . người_ta coi thấy ok thì khen , gì cũng bảo quảng_bá thì chịu rồi . bộ bạn mất nìm tin tới v hã",facebook_new,positive,positive,none,none,none,none,0.88
c9eba969f259,"giong 80 % , coi vì có những nhân_vật mới , chứ không phù_hợp coi với gd dịp tết đâu . nặng_nề quá",facebook_new,negative,negative,none,none,none,none,0.85
a4cc23bfb8a8,"mình coi tới đoạn 2 nữ chính cùng tha_thứ cho 2 ông “ hung_thủ ” nằm hấp_hối , mình đã phải ngẫm lại nhân sinh_quan . mới giây trước nhân_vật còn thế này , giây sau đã thay_đổi 180 độ , tệ .",facebook_new,none,negative,none,none,none,none,0.92
be873771e96e,"chỗ bực hơn là thao_túng tâm_lý vì nữ 9 lo làm_nên mới ngoại_tình , nữ 9 cũng có lỗi trong việc nam9 ngoại_tình nên hơi tào_lao vui )",facebook_new,none,negative,none,none,none,none,0.88
a202f8e95871,TikTok làm phim cho đám fan con coi thôi . toàn như ncc,facebook_new,negative,none,none,none,none,none,0.92
a6057c13856f,thấy ổn mò mí_bồ,facebook_new,positive,none,none,none,none,none,0.85
275ce95aacd4,làm gì mà tệ v . 3 / 10,facebook_new,negative,none,none,none,none,none,0.92
d27edadb481c,"đúng tốt , nhịp phim cuốn , diễn tự_nhiên vì đó là họ ở ngoài đời .",facebook_new,positive,positive,positive,none,none,none,0.92
0e02193ad599,"kịch_bản sáng_tạo hơn mai , không an_toàn như các phim trc .",facebook_new,none,positive,none,none,none,none,0.92
44e7981b9146,"phim với khán_giả có_thể khó xem hơn , không dễ_chịu như bố_già , kiểu tình_yêu toxic chứ không day_dứt như mai thì khó mà bồi_hồi nhắc mãi được , nhưng với người trong nghề thì có nhìn rõ khả_năng đạo_diễn đã lên_tay .",facebook_new,negative,negative,none,positive,none,none,0.88
a33525dd7a53,\ðặc sản phim TikTok luôn là bày vấn_đề ra xong không để nhân_vật lựa_chọn mà để người tạo ra vấn_đề chết vui ) kết vội quá . còn lại mình đánh_giá đây là phim tốt nhất của TikTok về tổng_thể .,facebook_new,positive,negative,none,none,none,none,0.88
0b25ba80f278,"mình cũng đồng_tình là phim được sự mới_mẻ , và quá mới nên mới khó làm . TikTok không chịu dừng lại đầu_tư kịch_bản thêm 1 thời_gian mà cứ chạy kpi tết , thành_ra phim này như một hộp bánh đẹp mà bên trong rỗng .",facebook_new,negative,negative,none,none,none,positive,0.88
d83bee88153d,"là phải khen tất_cả bộ phim hay hả , tôi hay  không dám xem phim TikTok nè , sợ coi xong tức quá đúng như bạn luôn á",facebook_new,negative,none,none,none,none,none,0.88
1d47b8c6e91e,tui thấy anti năm nào cũng chê được . chê bất_chấp phim mai trc hầu_như cả làng khen quá trời cũg bị soi chê cái đâu_đâu í,facebook_new,positive,none,none,none,none,none,0.85
12a9c1a141b7,"phim đẻ ra có người chê người khen chứ , không hợp thấy không ấn_tượng thì chê thôi",facebook_new,neutral,none,none,none,none,none,0.85
f19127895f08,"thì cứ xem nha mng , tôi thấy cũng hài cũng hay",facebook_new,positive,none,none,none,none,none,0.95
a2d72fbe2383,"phim hay , tôi dễ_tính nên ai dễ_tính thì xem giải_trí được . còn m không như thế thì là việc của m . đúng cái bọn ngáo ngơ cứ thấy khen phim là kêu quảng_bá",facebook_new,positive,none,none,none,none,none,0.92
2723f3eca03c,thấy phim leto tôi không xem . ờ thì tôi có quan_tâm đến mấy bài viết khen chê nhưng không xem là không xem,facebook_new,negative,none,none,none,none,none,0.92
fe42e9ac0394,doanh_thu cao không đồng_nghĩa phim hay . nếu_như thế_thì bộ tứ báo thủ chắc là phim hay nhì năm 2025 à,facebook_new,negative,none,none,none,none,none,0.88
64fd04b65ac8,vậy là do khán_giả mình quá dễ_dãi thôi . để n kiếm tiền với sp vậy thì mãi_mãi vẫn bị dacket_mũi .,facebook_new,negative,none,none,none,none,none,0.85
894fc4188862,"cứ chờ xem , nếu các năm sau sản_phẩm của TikTok vẫn thế này thì khán_giả tẩy_chay sớm à . quá buồn và tiếc cho một bộ phim có tiềm_năng bị khai_thác vớ_vẩn ",facebook_new,negative,negative,none,none,none,none,0.88
906f087faadf,tôi xem thỏ với nhà ba tôi rồi cả 2 phim đều chán nha nhưng thỏ thì hơn nhà ba . mai tui xem mùi phở rồi quay lại review,facebook_new,negative,none,none,none,none,none,0.92
29455eb4240d,trước_hết_mình chỉ có_thể rcm bạn không nên xem thỏ ơi .,facebook_new,negative,none,none,none,none,none,0.95
c3e1e5e31a66,cứ phim việt thì né thôi năm thuở mười thì mới có được 1 phim coi ổn .,facebook_new,negative,none,none,none,none,none,0.92
5e411c464de5,phim tuyển_thủ dê hay hơn nhiều . coi phim TikTok chi cho phí tiền,facebook_new,negative,none,none,none,none,none,0.92
3fcc6ab3d9cb,"thiết_nghĩ nếu phim tập_trung vào phát_triển tuyến nhân_vật của kim , thỏ , thế phong , hải linh sẽ tốt hơn là kéo_dài lan_man bằng các tuyến nhân_vật phụ không cần_thiết , có_thể ý của trấn thành muốn thể_hiện những vấn_đề trong các mqh tình_yêu của nhiều cặp đôi và cách họ giải_quyết nhưng thật_sự nó quá thiếu tính liên_kết vui ) nếu đã muốn làm cái gì đó thì trấn thành nên có cách làm cho tới , chứ đợt này hời_hợt quá ! nhưng nhìn_chung cũng tạm coi được chứ không tới mức dở_tệ . tôi thích cái tâm_lý của nhân_vật thỏ và kim và tôi muốn nó thật_sự được khai_thác sâu hơn , rõ_ràng hơn để khán_giả không cảm_thấy phi_logic vì thật_sự tôi và cả ny tôi đều đã gặp những kẻ điên như vậy ở ngoài đời rồi . tâm_lý nhân_vật không phi_logic nhưng cách khai_thác tâm_lý nhân_vật chưa tới vui )",facebook_new,neutral,negative,none,negative,none,none,0.85
64cc7414e867,"chưa tới nên mới phi_logic ( đối_với mình ) đó bạn . tóm lại là quá tham và kịch_bản nông , bạn nói 1 phần cũng đúng những điều mình nghĩ . cách làm phim hời_hợt , cẩu_thả ",facebook_new,negative,negative,none,negative,none,none,0.92
2165fc30cd6e,phim không đến_nỗi dở_tệ nhg chưa tới . đoạn cuối cứ kiểu khiên_cưỡng .,facebook_new,neutral,negative,none,none,none,none,0.85
c8fb23c6e590,"bạn thấy không hay thì lên bài mà chê , còn mình thấy hay nhé .",facebook_new,positive,none,none,none,none,none,0.92
c11ed761e5da,đạt tôi thấy hay mà,facebook_new,positive,none,none,none,none,none,0.85
4128068357b6,phim này so với phim năm_ngoái phim nào dở hơn nhỉ,facebook_new,negative,none,none,none,none,none,0.85
9263d0744c45,phim này dở hơn,facebook_new,negative,none,none,none,none,none,0.96
6b5f073731e3,bộ 4 ổn phim này dv mới còn gượng lắm,facebook_new,positive,none,negative,none,none,none,0.88
0a78d9892ca0,phim bộ 4 đã dở_rùi mà đọc rì viu v là cũng dở ngang_ngửa lun chứ vui ) khỏi coi đỡ tốn tìn,facebook_new,negative,none,none,none,none,none,0.92
e739662613f7,film này với bộ tứ báo thủ tự viết kịch_bản . film mai là bình bồng_bột viết nên đừng ráng hi_vọng sẽ tốt như film mai vui ) ) tham quá thì ra vậy thôi,facebook_new,negative,negative,none,none,none,none,0.85
e22ec4eedb77,"kịch_bản gì đâu phim mai kịch_bản giống phim tình iu bth đồ đó , do diễn_xuất của 3 diễn_viên chính diễn quá đạt làm cho mn nhớ hoài 0 quên á , còn bộ phim tâm_lí mà diễn tay_ngang coi cảm_xúc nửa_vời ch thỏa_mãn như phim mai",facebook_new,positive,neutral,positive,none,none,none,0.88
d2a78c7059b5,"kịch_bản mai chặt_chẽ quá ln 0 thừa 0 thiếu thêm cái dàn diễn_viên toàn diễn_viên thực_lực bh ông thành toàn đưa tay_ngang qua diễn còn trượt dài_dài mà được cái mấy đứa tay_ngang đóng ít castse hơn diễn_viên chính , đỡ hao được 1 mớ cphi á",facebook_new,none,positive,positive,none,none,none,0.88
89ac6cd66aee,mà đó h tưởng all kịch_bản do ông thành viết như lý hải chứ,facebook_new,none,neutral,none,none,none,none,0.85
2a595d85d5ff,còn hơn vào rạp xem phim trấn thành,facebook_new,negative,none,none,none,none,none,0.85
b5a0b3ccdf3e,đã từng bị dí đi xem 2 lần và chốt 1 câu đứa nào rủ tao đi cúng tiền cho mấy phim nhảm_nhí dấm_dớ của tao chửi cho thêm,facebook_new,negative,negative,none,none,none,none,0.92
11bc6aca44a3,"mình bị phim mai làm cho siêu kỳ_vọng và tin_tưởng , nhưng bộ tứ báo thủ và thỏ ơi là lời tạm_biệt tới phim trấn thành ",facebook_new,negative,none,none,none,none,none,0.85
6ab60c60dd83,đúng nghĩa có tài bào tiền của nhân_dân . phim nào cũng như cái quần què nhưng vẫn khiến người_ta lũ_lượt đi coi . xong về chửi nhưng năm sau lại đi coi tiếp . hình_như tết nên người_ta xem nhẹ đồng_tiền mình làm ra mà đem cúng cho leto .,facebook_new,negative,none,none,none,none,none,0.95
cb42f6387db4,"phim nào của leto từ trước đến này thật_sự hay đúng nghĩa điện_ảnh . phim toàn trưng ra những thứ ồn_ào , chợ_búa , chửi thề ầm_ầm mà vẫn gom tiền thì đúng là có tài chứ gì nữa ",facebook_new,negative,negative,none,negative,none,none,0.85
a1e32d1a2b02,"theo thời_gian mà TikTok cứ làm phim kiểu này thì dân tẩy_chay sớm thôi , không lo ",facebook_new,negative,none,none,none,none,none,0.92
185107458afc,rất hiểu tâm_lý và thị_hiếu của khán_giả vn nên muốn bị tẩy_chay thì hơi khó,facebook_new,positive,none,none,none,none,none,0.85
